compound_chembl_id,compound_name,canonical_smiles,gene_symbol,tissue,is_approved_drug,pchembl_value,X
CHEMBL2110303,,CCOC(=O)[C@@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1ccccc12,CACNA1C,heart,0,6.3,-0.7688813687021491
CHEMBL2110169,,CCOC(=O)[C@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1ccc([N+](=O)[O-])cc12,CACNA1C,heart,0,6.19,-0.4179755352286533
CHEMBL161165,,CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1cc([N+](=O)[O-])ccc1SC,CACNA1C,heart,0,7.1,-0.7424550577056469
CHEMBL2110302,,CCOC(=O)[C@@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1ccc([N+](=O)[O-])cc12,CACNA1C,heart,0,7.52,-0.4179755352286533
CHEMBL2110170,,CCOC(=O)[C@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1ccccc12,CACNA1C,heart,0,5.3,-0.7688813687021491
CHEMBL2110168,,CCOC(=O)[C@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1c2cccc1[N+](=O)[O-],CACNA1C,heart,0,6.6,-0.6534856877961771
CHEMBL2110298,,CCOC(=O)[C@@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1cc([N+](=O)[O-])ccc12,CACNA1C,heart,0,5.52,-0.3995587170770075
CHEMBL2110167,,CCOC(=O)[C@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1cc([N+](=O)[O-])ccc12,CACNA1C,heart,0,5.3,-0.3995587170770075
CHEMBL2110301,,CCOC(=O)[C@@H]1[C@H]2/C(=C(\O)OCC)C(C)=N[C@]1(C)Sc1c2cccc1[N+](=O)[O-],CACNA1C,heart,0,5.22,-0.6534856877961771
CHEMBL159854,,CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1cccc([N+](=O)[O-])c1SC,CACNA1C,heart,0,9.0,-0.9124483612390993
CHEMBL102826,,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,CACNA1C,heart,0,5.28,-1.3028341031470663
CHEMBL20896,,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,CACNA1C,heart,0,5.57,-1.1920001981362287
CHEMBL116735,,O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CACNA1C,heart,0,5.37,-0.7526537944172397
CHEMBL116463,,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,CACNA1C,heart,0,6.55,-0.8172821159369498
CHEMBL326263,,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,CACNA1C,heart,0,5.76,-0.6092584202459114
CHEMBL113956,,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,CACNA1C,heart,0,6.07,-0.9035302437903229
CHEMBL115280,,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,CACNA1C,heart,0,6.26,-0.6853687560748508
CHEMBL117537,,O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CACNA1C,heart,0,5.63,-0.9234400956730223
CHEMBL420499,,COc1ccc(CN2CCN(C(=O)CCn3cc(C)c4ccccc43)CC2)cc1OCc1ccccc1,CACNA1C,heart,0,5.32,-1.1220903547548544
CHEMBL325516,,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CACNA1C,heart,0,5.56,-0.6583684730628254
CHEMBL115652,,O=C1NCN(c2ccccc2)C12CCN(Cc1cc3c(cc1Cl)OCO3)CC2,CACNA1C,heart,0,5.96,-0.1518590963423622
CHEMBL16192,CP-96345,COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,CACNA1C,heart,0,6.62,-0.676768169922842
CHEMBL56427,,Cc1cc(C)cc(COC[C@H](C(c2ccccc2)c2ccccc2)N(C)C)c1,CACNA1C,heart,0,6.01,-0.5226037146696336
CHEMBL53901,,Cc1cc(C)cc(COCC(NCC(N)=O)C(c2ccccc2)c2ccccc2)c1,CACNA1C,heart,0,5.26,-0.9250542495242037
CHEMBL56038,,NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.78,-0.6146067191466859
CHEMBL420863,,Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,CACNA1C,heart,0,5.77,-0.18043314833063376
CHEMBL114484,,Cc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,CACNA1C,heart,0,5.87,-0.5521510342092526
CHEMBL92818,,N[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CACNA1C,heart,0,6.24,-0.1795491553497256
CHEMBL329105,,NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CACNA1C,heart,0,5.64,-0.6211806347834552
CHEMBL329897,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OCC)C1c1cccc(Cl)c1Cl,CACNA1C,heart,0,8.82,-0.5407714807497777
CHEMBL330707,,CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,7.85,-0.8476722332089904
CHEMBL315125,,CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)c2ccc(OC)cc2)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,7.96,-0.7503496045789559
CHEMBL89049,,CCOC(=O)N1C(=O)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,8.59,-0.9696958041150726
CHEMBL1907867,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,5.82,-0.8747356233402398
CHEMBL86415,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OCC)C1c1ccccc1[N+](=O)[O-],CACNA1C,heart,0,8.51,-0.8356177827090361
CHEMBL89174,,CCOC(=O)C1=C(C)NC(=O)N(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,6.85,-0.8179493890702553
CHEMBL89175,,CCOC(=O)C1=C(C)N=C(S)N(S(=O)(=O)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,8.28,-0.4873962560900515
CHEMBL89256,,CCOC(=O)C1=C(C)N=C(N)N(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,6.8,-0.6046338310084473
CHEMBL84906,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OCC)C1c1cccc([N+](=O)[O-])c1Cl,CACNA1C,heart,0,8.57,-0.5909644550871205
CHEMBL315839,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OCC)C1c1cccc(C(F)(F)F)c1,CACNA1C,heart,0,6.55,-0.42755065400762715
CHEMBL88191,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OC)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,7.0,-0.6570697209936113
CHEMBL89260,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,8.77,-0.8747356233402398
CHEMBL315298,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OCC)C1c1ccccc1Cl,CACNA1C,heart,0,7.77,-0.6430375591978017
CHEMBL89904,,CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CACNA1C,heart,0,8.44,-0.5771408370344934
CHEMBL313446,,CCOC(=O)N1C(=S)N=C(C)/C(=C(/O)OCC)C1c1cccc(Cl)c1,CACNA1C,heart,0,7.06,-0.5343382148264173
CHEMBL427215,,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,CACNA1C,heart,0,5.07,-0.5033073568225847
CHEMBL210514,,COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,CACNA1C,heart,0,6.84,-0.6690295469012414
CHEMBL534723,,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1.Cl,CACNA1C,heart,0,6.14,-0.8413670992077705
CHEMBL387671,,c1ccc2c(CCO[C@@H]3CCCC[C@H]3N3CCOCC3)cccc2c1,SCN5A,heart,0,5.4,-0.7120042106719048
CHEMBL652,FLECAINIDE,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,SCN5A,heart,1,5.19,-0.11252299591741861
CHEMBL1294,QUINIDINE,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,SCN5A,heart,1,5.16,-0.4318077425487355
CHEMBL247828,,CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,CACNA1C,heart,0,5.46,-1.3468117845802459
CHEMBL247829,,CC(C)N1C(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,CACNA1C,heart,0,5.76,-1.3468117845802459
CHEMBL250699,,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,SCN5A,heart,0,5.13,-0.1945301090895876
CHEMBL495601,,O=C1CC2(CCN(C(=O)NC3CCc4ccccc4C3)CC2)Oc2ccccc21,SCN5A,heart,0,6.0,-0.6149415781434435
CHEMBL521211,,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCNCC1,SCN5A,heart,0,5.34,-0.3881072628413373
CHEMBL486495,,CC(C)(C)c1ccc(-c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)o2)cc1,SCN5A,heart,0,7.0,-0.5527953233206034
CHEMBL482676,,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCN(C2CCCCC2)CC1,SCN5A,heart,0,5.64,-0.46614746905868143
CHEMBL511058,,COc1ccccc1SC[C@@H](C)CN[C@@H]1COc2ccccc2SC1,SCN5A,heart,0,5.59,-0.39853120449914986
CHEMBL561788,,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,CACNA1C,heart,0,5.7,-0.38129784029930774
CHEMBL552061,,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3nccc4ccccc34)no2)CC1,CACNA1C,heart,0,5.52,-0.7152853168750407
CHEMBL551921,,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,CACNA1C,heart,0,5.17,-0.6522803856413554
CHEMBL552402,,O=C(NC1CC1c1ccccc1)N1CCC(c2nc3ccccc3o2)CC1,SCN5A,heart,0,5.0,-0.5884203941145402
CHEMBL596942,,O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1,CACNA1C,heart,0,5.99,-0.22060105273255184
CHEMBL603465,,O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2Cl)CC1,CACNA1C,heart,0,6.21,-0.35291041530433637
CHEMBL599217,,O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,CACNA1C,heart,0,5.74,-0.6147945134617957
CHEMBL599404,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1,CACNA1C,heart,0,5.07,-0.5349128351922348
CHEMBL599402,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,CACNA1C,heart,0,5.37,-0.5793756191398546
CHEMBL597788,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(C(F)(F)F)c2)CC1,CACNA1C,heart,0,5.18,-0.3932998565244777
CHEMBL597782,,CN1CCC(C(c2ccc(Cl)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1,CACNA1C,heart,0,5.51,-0.8613279812434698
CHEMBL605769,,CN1CCCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)C1,CACNA1C,heart,0,5.03,-1.1436354460208678
CHEMBL599625,,Cc1ccc(C(c2ccccc2)N2CCN(CC(=O)N(c3ccccc3)c3ccccc3)CC2)c(C)c1,CACNA1C,heart,0,5.42,-0.9058485661497968
CHEMBL597775,,O=C(CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1)N(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.07,-0.49029066587919673
CHEMBL597572,,O=C(CN1CCN(C(c2ccccc2)c2cccc(Cl)c2Cl)CC1)N(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.1,-0.7043443633381992
CHEMBL598598,,O=C(CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)N(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.54,-0.7039100282794519
CHEMBL598392,,O=C(CN1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1)N(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.85,-0.6594472443318321
CHEMBL605965,,O=C(CN1CCN(C(c2ccccc2)c2ccccc2Cl)CC1)N(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.96,-0.6226000284509811
CHEMBL599408,,O=C(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)N(c1ccccc1)c1ccccc1,CACNA1C,heart,0,5.8,-0.8844841266084409
CHEMBL599015,,Cc1ccc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)c(C)c1,CACNA1C,heart,0,5.02,-0.7813141570101992
CHEMBL589285,,COc1cc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc(OC)c1OC,CACNA1C,heart,0,5.85,-0.8458760442591338
CHEMBL598603,,COc1ccc(C(c2ccc(OC)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc1,CACNA1C,heart,0,5.54,-0.8860866044909166
CHEMBL606175,,COc1ccc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc1,CACNA1C,heart,0,5.8,-0.8860866044909166
CHEMBL597970,,Cc1ccc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc1,CACNA1C,heart,0,5.6,-0.8476303834523333
CHEMBL597969,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1,CACNA1C,heart,0,5.96,-0.5600050460991854
CHEMBL599403,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,CACNA1C,heart,0,5.17,-0.5793756191398546
CHEMBL596946,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CACNA1C,heart,0,5.13,-0.5793756191398546
CHEMBL598990,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2C(F)(F)F)CC1,CACNA1C,heart,0,5.0,-0.452053166507492
CHEMBL597585,,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,CACNA1C,heart,0,5.21,-0.4549452650504356
CHEMBL1080975,,CC1(c2ccccc2)CCCN(C(=O)NCc2ccc(-c3cccc(Cl)c3)cc2)C1,SCN5A,heart,0,5.0,-0.8163094154812814
CHEMBL1270208,,O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,SCN5A,heart,0,5.33,0.10666336887589675
CHEMBL1631095,,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,SCN5A,heart,0,5.88,0.16051769950169265
CHEMBL1596655,,CC1(C)CCN2CCC(C)(C)c3c(O)ccc1c32.CS(=O)(=O)O,TNNI3,heart,0,5.48,-0.1010207020298255
CHEMBL1596655,,CC1(C)CCN2CCC(C)(C)c3c(O)ccc1c32.CS(=O)(=O)O,TNNT2,heart,0,5.48,-0.1010207020298255
CHEMBL1346165,,CCN1C(=O)/C(=C/N2CCc3ccccc32)SC1=S,TNNI3,heart,0,5.27,-0.48134631278738843
CHEMBL1346165,,CCN1C(=O)/C(=C/N2CCc3ccccc32)SC1=S,TNNT2,heart,0,5.27,-0.48134631278738843
CHEMBL1398812,,O=[N+]([O-])c1ccc(N2CCCCCC2)c2nonc12,TNNI3,heart,0,6.38,0.11640128694398162
CHEMBL1398812,,O=[N+]([O-])c1ccc(N2CCCCCC2)c2nonc12,TNNT2,heart,0,6.38,0.11640128694398162
CHEMBL1302799,,N#C/C(=C\c1ccc(N2CCOCC2)o1)C(=O)NC1CCCCC1,TNNI3,heart,0,5.16,-0.2876972850183722
CHEMBL1302799,,N#C/C(=C\c1ccc(N2CCOCC2)o1)C(=O)NC1CCCCC1,TNNT2,heart,0,5.16,-0.2876972850183722
CHEMBL1429070,,Nc1ccc2nc3c(O)nc(S)nc3nc2c1,TNNI3,heart,0,5.94,-0.11536126690313443
CHEMBL1429070,,Nc1ccc2nc3c(O)nc(S)nc3nc2c1,TNNT2,heart,0,5.94,-0.11536126690313443
CHEMBL1359099,,Cc1ccc(N2C(=O)NC(=O)/C(=C/C=C/Nc3ccccc3)C2=O)cc1,TNNI3,heart,0,5.26,-0.4768111795655088
CHEMBL1359099,,Cc1ccc(N2C(=O)NC(=O)/C(=C/C=C/Nc3ccccc3)C2=O)cc1,TNNT2,heart,0,5.26,-0.4768111795655088
CHEMBL1379673,,Cc1cccn2c(=O)c(/C=C3\SC(=S)N(CC(C)C)C3=O)c(NCCCOC(C)C)nc12,TNNI3,heart,0,6.54,-0.5217768359873085
CHEMBL1379673,,Cc1cccn2c(=O)c(/C=C3\SC(=S)N(CC(C)C)C3=O)c(NCCCOC(C)C)nc12,TNNT2,heart,0,6.54,-0.5217768359873085
CHEMBL1468444,,CSc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(SC)s2)cc1,TNNI3,heart,0,6.55,-0.8836670349375428
CHEMBL1468444,,CSc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(SC)s2)cc1,TNNT2,heart,0,6.55,-0.8836670349375428
CHEMBL1604510,,COc1ccc(/C=C2/SC(c3ccc(C)cc3)=NC2=O)cc1OC,TNNI3,heart,0,6.13,-0.14100961359818714
CHEMBL1604510,,COc1ccc(/C=C2/SC(c3ccc(C)cc3)=NC2=O)cc1OC,TNNT2,heart,0,6.13,-0.14100961359818714
CHEMBL1970784,,COc1ccc(N/C=C2\C(=O)CCc3c2oc2cc(Cl)c(O)c(Cl)c32)cc1,TNNI3,heart,0,5.41,0.1891265064791227
CHEMBL1970784,,COc1ccc(N/C=C2\C(=O)CCc3c2oc2cc(Cl)c(O)c(Cl)c32)cc1,TNNT2,heart,0,5.41,0.1891265064791227
CHEMBL1971695,,C=CCn1c(=O)[nH]c2nc3cc(/N=C/N(C)C)c(C)cc3nc2c1=O,TNNI3,heart,0,5.73,-0.33863066849727597
CHEMBL1971695,,C=CCn1c(=O)[nH]c2nc3cc(/N=C/N(C)C)c(C)cc3nc2c1=O,TNNT2,heart,0,5.73,-0.33863066849727597
CHEMBL1369691,,N#C/C(=C\c1ccc(N2CCOCC2)o1)c1nc2ccccc2[nH]1,TNNI3,heart,0,6.3,-0.4083932773882931
CHEMBL1369691,,N#C/C(=C\c1ccc(N2CCOCC2)o1)c1nc2ccccc2[nH]1,TNNT2,heart,0,6.3,-0.4083932773882931
CHEMBL3195851,,CCN(CC)c1ccc(/C=c2\sc3nnc(-c4ccccc4Cl)n3c2=O)cc1,TNNI3,heart,0,6.72,-0.41554953924078825
CHEMBL3195851,,CCN(CC)c1ccc(/C=c2\sc3nnc(-c4ccccc4Cl)n3c2=O)cc1,TNNT2,heart,0,6.72,-0.41554953924078825
CHEMBL1455256,,CCO.CN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccoc3)[C@H]2C1,TNNI3,heart,0,5.08,-0.5128380205540374
CHEMBL1455256,,CCO.CN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccoc3)[C@H]2C1,TNNT2,heart,0,5.08,-0.5128380205540374
CHEMBL1310204,,COc1cc(N2CCCC2)c(OC)cc1/C=C1/NC(=S)NC1=O,TNNI3,heart,0,5.94,-0.1980572769437758
CHEMBL1310204,,COc1cc(N2CCCC2)c(OC)cc1/C=C1/NC(=S)NC1=O,TNNT2,heart,0,5.94,-0.1980572769437758
CHEMBL1501273,,COc1ccccc1/C=C/C=C1\Oc2c(ccc(O)c2CN2CCN(CCO)CC2)C1=O,TNNI3,heart,0,5.86,-0.5751763352426411
CHEMBL1501273,,COc1ccccc1/C=C/C=C1\Oc2c(ccc(O)c2CN2CCN(CCO)CC2)C1=O,TNNT2,heart,0,5.86,-0.5751763352426411
CHEMBL1975147,,CC/N=C1\S/C(=C\c2cc(OC)c(N3CCCC3)cc2OC)C(=O)N1CC,TNNI3,heart,0,5.96,-0.35413961717688724
CHEMBL1975147,,CC/N=C1\S/C(=C\c2cc(OC)c(N3CCCC3)cc2OC)C(=O)N1CC,TNNT2,heart,0,5.96,-0.35413961717688724
CHEMBL1586067,,O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1c1cccc(O)c1,TNNI3,heart,0,5.74,-0.5068341395813087
CHEMBL1586067,,O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1c1cccc(O)c1,TNNT2,heart,0,5.74,-0.5068341395813087
CHEMBL1419680,,CN(N=Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,TNNI3,heart,0,5.25,-0.36225867373128035
CHEMBL1419680,,CN(N=Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,TNNT2,heart,0,5.25,-0.36225867373128035
CHEMBL1504676,,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc(OC)c1O,TNNI3,heart,0,5.31,-0.7009810133379566
CHEMBL1504676,,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc(OC)c1O,TNNT2,heart,0,5.31,-0.7009810133379566
CHEMBL1977499,,CN(/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)c1ccccc1,TNNI3,heart,0,5.84,-0.5765532291330816
CHEMBL1977499,,CN(/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)c1ccccc1,TNNT2,heart,0,5.84,-0.5765532291330816
CHEMBL1462008,,CN1C(=O)/C(=C/c2ccc(N3CCCCCC3)o2)C(=O)NC1=S,TNNI3,heart,0,5.65,-0.1935970989803889
CHEMBL1462008,,CN1C(=O)/C(=C/c2ccc(N3CCCCCC3)o2)C(=O)NC1=S,TNNT2,heart,0,5.65,-0.1935970989803889
CHEMBL1367178,,CCCN1C=CC(=CC=C(C#N)C#N)C=C1,TNNI3,heart,0,5.12,-0.37708492673903476
CHEMBL1367178,,CCCN1C=CC(=CC=C(C#N)C#N)C=C1,TNNT2,heart,0,5.12,-0.37708492673903476
CHEMBL1547468,,Cc1c(O)c2c3c(cccc3c1O)C(=O)N(c1ccccc1)C2=O,TNNI3,heart,0,5.54,-0.734288086137076
CHEMBL1547468,,Cc1c(O)c2c3c(cccc3c1O)C(=O)N(c1ccccc1)C2=O,TNNT2,heart,0,5.54,-0.734288086137076
CHEMBL1540557,,CCC1(C)OC(c2ccccc2)=C/C(=C/C=C2C(=O)NC(=O)NC2=O)O1,TNNI3,heart,0,5.62,-0.8755543268824757
CHEMBL1540557,,CCC1(C)OC(c2ccccc2)=C/C(=C/C=C2C(=O)NC(=O)NC2=O)O1,TNNT2,heart,0,5.62,-0.8755543268824757
CHEMBL1594911,,CCCN1CCc2c(sc(NC(=S)NC(=O)c3ccccc3)c2C#N)C1,TNNI3,heart,0,5.43,-0.7958275783368218
CHEMBL1594911,,CCCN1CCc2c(sc(NC(=S)NC(=O)c3ccccc3)c2C#N)C1,TNNT2,heart,0,5.43,-0.7958275783368218
CHEMBL1477915,,O=[N+]([O-])c1ccc(/C=C/C2=NN(c3ccccc3)C(c3ccco3)C2)cc1,TNNI3,heart,0,6.4,-0.3686850829412257
CHEMBL1477915,,O=[N+]([O-])c1ccc(/C=C/C2=NN(c3ccccc3)C(c3ccco3)C2)cc1,TNNT2,heart,0,6.4,-0.3686850829412257
CHEMBL1380339,,CCOc1cc(/C=C2\N=C(SC(C)C(N)=O)N(c3ccc(OC(F)F)cc3)C2=O)ccc1O,TNNI3,heart,0,5.08,-0.7288522422510502
CHEMBL1380339,,CCOc1cc(/C=C2\N=C(SC(C)C(N)=O)N(c3ccc(OC(F)F)cc3)C2=O)ccc1O,TNNT2,heart,0,5.08,-0.7288522422510502
CHEMBL3197404,,CC(C)(C)C(=O)/C=c1\s/c(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)c(=O)n1CC(=O)NC(N)=O,TNNI3,heart,0,6.25,-0.660133347998596
CHEMBL3197404,,CC(C)(C)C(=O)/C=c1\s/c(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)c(=O)n1CC(=O)NC(N)=O,TNNT2,heart,0,6.25,-0.660133347998596
CHEMBL1576236,,CCN(CC)c1ccc(/C=C2\SC(N)=NC2=O)cc1,TNNI3,heart,0,5.22,-0.2870082038718127
CHEMBL1576236,,CCN(CC)c1ccc(/C=C2\SC(N)=NC2=O)cc1,TNNT2,heart,0,5.22,-0.2870082038718127
CHEMBL1701437,,CN(C)c1ccc(-c2cc(=O)c3cc(C#Cc4cccc(N)c4)ccc3o2)cc1,TNNI3,heart,0,5.7,0.06044844828982719
CHEMBL1701437,,CN(C)c1ccc(-c2cc(=O)c3cc(C#Cc4cccc(N)c4)ccc3o2)cc1,TNNT2,heart,0,5.7,0.06044844828982719
CHEMBL1586687,,CN1CCS/C1=C/C=C1\SC(=S)N(CC(=O)O)C1=O,TNNI3,heart,0,6.06,-0.753992318406905
CHEMBL1586687,,CN1CCS/C1=C/C=C1\SC(=S)N(CC(=O)O)C1=O,TNNT2,heart,0,6.06,-0.753992318406905
CHEMBL1583108,,CN1C(=O)/C(=C/C=C2\SCCN2C)OC1=S,TNNI3,heart,0,5.16,-0.18535487371473644
CHEMBL1583108,,CN1C(=O)/C(=C/C=C2\SCCN2C)OC1=S,TNNT2,heart,0,5.16,-0.18535487371473644
CHEMBL1316798,,Cc1cc(/C=C2\SC(=S)N(C)C2=O)c(C)n1-c1ccccc1O,TNNI3,heart,0,5.3,-0.402187452979271
CHEMBL1316798,,Cc1cc(/C=C2\SC(=S)N(C)C2=O)c(C)n1-c1ccccc1O,TNNT2,heart,0,5.3,-0.402187452979271
CHEMBL1576602,,Cc1ccc[n+](-c2nc([O-])sc2C=O)c1,TNNI3,heart,0,5.66,-0.03375657608632057
